sentence_burstiness,word_burstiness,syntax_burstiness,unique_words,syntactic_depth,syntactic_repetitiveness,ai,title,topic,section,words,chars
2.1264524948735475,0.08677711217978731,0.18671755744776988,0.5909090909090909,2.6956521739130435,0.41048629006120957,1,Gloria Estefan,People,Popular music: General,271,1756
2.036257309941521,0.053942050936121,0.11591020708108857,0.6807511737089202,4.75,0.4522958566039389,1,Baryon asymmetry,Physical sciences,Particle physics: General,205,1443
0.7941520467836256,0.05706719564219489,0.12698251703861305,0.5526315789473685,3.739130434782609,0.4356461987999937,1,James G. Blaine,People,Other_4,403,2732
3.46989898989899,0.04050140090755407,0.07201107727074939,0.5282258064516129,5.5,0.45903453982164577,1,Grace in Christianity,Philosophy and religion,Concepts_4,220,1367
0.7022924411400249,0.039459823084366866,0.0973943873533646,0.5501618122977346,5.166666666666667,0.5192571911383775,1,Kanchipuram,Geography,South India,284,1952
1.1283422459893049,0.04406909059840087,0.11613481430376145,0.5509433962264151,4.833333333333333,0.4107488105435655,1,Ethan Allen,People,United States,262,1639
2.5833966565349544,0.05438356832482894,0.12326096119704995,0.5799457994579946,4.166666666666667,0.4116869579390291,1,History of the Middle East,History,History by region,378,2542
2.2226345083487944,0.057763017199822436,0.10597743872766555,0.6278026905829597,4.153846153846154,0.4267712511062241,1,Desert climate,Physical sciences,Climates,211,1445
0.9006734006734007,0.05236248611222809,0.12800667119865453,0.6058091286307054,4.153846153846154,0.37568800685725473,1,Cricket bat,Everyday life,Sports equipment,236,1477
0.8371452190686139,0.07740210482978546,0.14794674524790477,0.5181818181818182,3.7586206896551726,0.37241393885594715,1,Dominican Republic,Geography,Caribbean_2,421,2898
1.0709555345316932,0.06316413241710389,0.155121283525986,0.5366568914956011,3.6315789473684212,0.3703720746372387,1,Guinea,Geography,West Africa,323,2160
3.2176470588235295,0.05114463798003327,0.11947765568066686,0.6167400881057269,4.7272727272727275,0.48158146144071445,1,American frontier,History,North America,215,1490
5.129973474801062,0.05938739000732502,0.17604365427910523,0.5709342560553633,4.0,0.3727379276619923,1,Gnaeus Naevius,People,Europe_5,256,1715
1.6464831804281348,0.05873763199003473,0.12807293677032608,0.5757575757575758,3.95,0.42007355284624753,1,Brett Hull,People,Wingers,345,2094
1.3310463121783873,0.045743381461538016,0.11521017901340122,0.6239316239316239,5.0,0.5345881053124673,1,Acrobatic gymnastics,Everyday life,Other individual sports,221,1576
2.179439252336449,0.08840828099475692,0.13163002978046512,0.540650406504065,3.2,0.35424236559815275,1,Cagayan de Oro,Geography,Mindanao,221,1452
1.0816326530612246,0.04387687199884207,0.08222228076944484,0.5323076923076923,4.571428571428571,0.5496796213105202,1,Intertidal zone,Physical sciences,Oceanography,303,2037
1.3081632653061221,0.046764357189593535,0.1017231912038031,0.5373831775700935,4.7,0.5145743533574133,1,Covalent bond,Physical sciences,Chemical bonds,209,1366
1.6646879756468795,0.05270245492426036,0.11876946122162242,0.5399515738498789,4.25,0.3911425353571152,1,Gustav Mahler,People,Romantic,378,2607
2.4663865546218484,0.0818947678462323,0.1964496239787297,0.5591133004926109,3.1666666666666665,0.3744922938657011,1,Chuck Berry,People,Rock,377,2391
1.8484848484848484,0.046215509019849096,0.13138254458511728,0.5614525139664804,4.5625,0.5185265672933518,1,Cardinal Mazarin,People,France_2,358,2356
1.6443569553805775,0.07764586196971805,0.15168613344431348,0.5587188612099644,3.6,0.3020818938336468,1,Demiurge,Philosophy and religion,Abrahamic and Judaic mythology,275,1884
3.2972868217054265,0.04921940649452105,0.1101782247758795,0.5867768595041323,4.666666666666667,0.540864194176275,1,Continuity (fiction),Arts,Narrative,217,1617
1.1714550509731236,0.04495615676225823,0.07747291503591221,0.575091575091575,5.153846153846154,0.5132328909528396,1,Deinosuchus,Biology and health sciences,Prehistoric crocodiles,255,1755
3.3492822966507174,0.04341060658842313,0.09063700503561906,0.5657894736842105,4.6,0.4977015774457332,1,Burgundians,History,Europe_4,217,1430
1.2166666666666668,0.05037463263695568,0.10561020311815827,0.5342465753424658,4.636363636363637,0.4245111934659268,1,Attractor,Mathematics,Dynamical systems,199,1405
1.2350877192982457,0.04169173414170119,0.11869022507821925,0.5877862595419847,4.6,0.3259412142878851,1,K-pop,Arts,Popular music: General,229,1527
4.396135265700483,0.04481402513875052,0.0786837024601991,0.5555555555555556,5.4,0.4904499299800742,1,Clement of Alexandria,People,Pre-Schism,206,1442
