perplexity,perplexity_std,char_std,word_std,intrinsic_dimensions,temporal_burstiness,syntactic_burstiness,wd_burstiness,semantic_burstiness,ai
9.245384216308594,7.9475025774977,45.31797665678006,7.085079188508624,10.483153414974202,1.8308336309169544,16.301279317697226,0.0041600547623472,0.1942641635735829,1
14.987821578979492,5.081386916802099,44.75116385823576,7.61253028131584,10.880497541818972,1.8880355965721825,18.681818181818183,0.0045035468429491,0.1513359575753897,1
10.403607368469238,5.179369279128268,59.661834021219214,8.793187878194374,10.87537664414872,2.643567874911159,17.691409897292253,0.0032237704889883,0.1652333339055379,1
12.367435455322266,2.751051098113171,40.29067935608938,7.410066862659939,10.613328920413146,1.5009404388714735,11.99580052493438,0.0048429898004654,0.1962811599175135,1
9.402246475219728,3.6871174036905168,26.290445032368694,3.118047822311618,8.841026090918936,2.218385991625429,15.845238095238097,0.0040815002100389,0.1911527663469314,1
11.022244453430176,3.3314867779635784,27.60704186128203,4.80185914408882,9.791674253245326,3.219999051728226,14.125761124121778,0.004221630123758,0.0954315333796896,1
9.967784881591797,4.693743814689492,50.57728958952053,7.295660810829042,10.867603308594449,5.582149210970172,26.18044256426944,0.0030701814457236,0.1664402857422828,1
14.25843906402588,7.099925270180891,35.18264034745235,5.796835842519949,10.158395476633387,1.1932120470876015,17.791005291005288,0.0045116611879593,0.1368481495885604,1
16.29314613342285,6.010543984825851,29.024925167719825,4.559976801448892,10.789421008127052,1.8612220662852204,17.382886776145202,0.0043985425287457,0.2002499997615814,1
9.845206260681152,8.06325019635625,28.868984785552755,4.120081219111774,10.269169978037665,5.125089544923273,26.548177601060303,0.0031611942410285,0.0884668552932292,1
9.45421028137207,10.040627511790182,34.89466657101112,6.029265362905047,9.639736836681356,2.908926728586171,19.29161904761905,0.0037566608699456,0.0966867336766235,1
13.38819980621338,5.104885238151787,49.92083733272109,8.17618492941543,12.068904806264884,3.543015124410473,14.640818858560792,0.0041791037153398,0.2094672818978627,1
17.150718688964844,7.270543577225806,71.08125194942915,10.563978092371013,11.09216928550053,2.2077312138728327,12.13181148748159,0.0041295884434555,0.1905845006306966,1
8.743813514709473,5.453063418597509,47.37611311357233,7.913349085564215,11.418215821626996,3.1941370223978915,16.90178117048346,0.003617527209404,0.1970476110776265,1
11.713546752929688,12.0619612985706,32.25313105436304,4.56178883283432,9.721886770277504,1.854736534812436,18.620271033314516,0.0045154876850652,0.1230182212860183,1
9.905550956726074,6.6519099813216815,41.23646785300282,6.85505182600322,9.627897559718736,1.766844356288353,10.27363476218438,0.0046354552134413,0.17055411140124,1
8.78197956085205,4.914855529296439,36.620502788599126,4.922356329720016,9.03968589316778,2.201202861402892,25.655741360089188,0.0038843258574916,0.1385647008816401,1
10.38628101348877,4.376286748110984,26.3645595449649,3.534119409414459,7.808762339685016,1.507284153395701,19.402709359605907,0.0051629429381059,0.1783932596445083,1
12.204681396484377,6.579909188695897,38.433203237709854,5.14241620684717,10.561042579465306,2.96257893838539,18.148551903677184,0.0032434606944567,0.1618473554650942,1
12.15803050994873,15.475855747129868,49.010100999691886,7.913753850101734,10.634188663356658,2.8052491972637155,21.758503401360542,0.0033123869348529,0.1574526826540629,1
15.605257987976074,9.691396126580951,44.75096522857232,8.073550781547251,11.91229669231384,4.1932332099929885,18.55357142857143,0.0034280636876861,0.1455920100434345,1
13.811408996582031,6.104779668751749,36.88006085798787,5.407684860969207,8.357905706757109,3.7994588744588738,18.26492995822069,0.0038120738454769,0.1429554411345795,1
18.030014038085938,7.35801357053938,46.431774920007335,6.76336126164761,10.443902545221396,0.8712906161026153,19.705477401975457,0.0045033845456777,0.1311072894621331,1
10.9243745803833,7.697170472012272,30.58870116649699,4.532590726971149,8.835768883882135,1.1049019607843138,13.734126984126982,0.0040806567686551,0.1769816478093465,1
9.164158821105955,1.5445211961517171,31.9305496351065,4.712748667179271,9.288849849246548,2.965850471146572,8.144018583042975,0.0044195096246699,0.1235314493332238,1
12.288169860839844,9.337066978962568,31.05414626100676,4.3920382511995495,9.456092080239005,0.7936764112533473,21.331560283687946,0.0052310000350294,0.1604879745107084,1
12.054058074951172,5.999309342584749,33.80665614934431,5.185556864985669,10.373359714748092,1.068551200227384,21.074925074925076,0.0042132566813868,0.1174946447817752,1
15.495705604553224,5.952026478601928,63.571482075953945,9.290908871274166,9.542654088697818,1.5104608231915764,9.020070838252655,0.0046724224735922,0.183353508512179,1
10.060210227966309,3.2289847916591468,37.17750215744284,4.6338129248192805,9.66104487007577,2.62527836888207,24.68815331010453,0.0041938526574759,0.1621754989027977,1
7.943616390228271,4.55071688492625,58.02011145571278,8.486736201745916,9.413492948930694,3.994228374716181,14.565333333333331,0.0036954640179971,0.1734138975540796,1
12.00033187866211,5.269403508868762,39.977923595404505,6.48074069840786,9.199653051784535,2.314743589743589,8.95010395010395,0.0045893412584678,0.0879799603178561,1
8.931113243103027,5.051506146163967,29.151924649048503,5.46665322849924,10.406606552895566,1.5627334267040147,11.974725274725271,0.00472654368143,0.1688224871953328,1
9.733128547668455,4.7381701297325245,69.46313770626836,10.50178556246508,11.037310178404915,2.612353164077303,20.328583128583123,0.0035948076823612,0.1712225427230199,1
9.412446975708008,3.8353870717691048,27.35088674827856,4.160962565014929,9.069322135978018,2.8647589470570844,15.041248606465995,0.0040302937470312,0.1989531566699346,1
12.773776054382324,7.309481230120549,35.87013613950561,5.122797629767894,10.31366699679772,1.819611640322412,13.025396825396824,0.0044496088664162,0.1505466244331721,1
9.8187837600708,4.939614837818155,24.985710201747604,4.157609203101499,9.16086877971249,2.2014917642183773,14.148604269293925,0.0039894981758062,0.1989934891462326,1
10.29110050201416,8.711550276473794,36.80810691537772,6.07814754271566,8.880754954630591,2.9155563590346203,13.721048182586644,0.0041749342373241,0.1729983016848564,1
10.421737670898438,3.5169994546936696,23.67783773911799,3.389690251335659,10.553248538712149,1.0030424229993506,13.853878339233988,0.0048129882753962,0.1427761903650797,1
11.878952980041504,9.630622138908208,47.225449236143376,6.832825184358224,10.822527093687594,1.7283797729618156,12.251700680272108,0.0041490886304747,0.1774414330720901,1
11.057573318481444,2.9012625321897385,24.425633466666405,3.8138503569823694,10.923628878961043,2.0909319381297267,15.588056206088991,0.0041090313974822,0.1586883201510112,1
13.60610580444336,7.147571545959568,37.53144514936775,4.9180788932265,11.884930479374578,2.571167645140248,14.710984488762266,0.0042629633524814,0.1308876394180321,1
8.734343528747559,2.7490186261147045,48.033395680419225,8.291294357950242,9.855319129672164,2.061679276010637,23.575820619509944,0.0042792014871631,0.1812500233451525,1
13.207883834838867,7.186746847997773,31.27575481912743,6.384781288248284,9.831161657300552,1.9262503041045425,11.39929742388759,0.0046186896448873,0.1311332295299531,1
9.178163528442385,5.595755512511066,28.22613759886393,3.491060010942235,9.445008149932818,1.599927771758758,30.90999323257387,0.0038106834279829,0.1615433394908905,1
17.48094940185547,9.075825054150522,46.36301207739732,6.631909394904474,11.340986343161928,2.6431035761982486,19.93500643500644,0.0039779142729814,0.1005066639556003,1
11.4542818069458,6.624639796708303,32.56489247981977,5.916079783099615,10.91034561408961,4.091736694677873,23.41782553729457,0.0032558201523958,0.1883088101943334,1
16.64079475402832,16.143475740369684,30.448904782752628,4.201704533597564,8.279016851726286,2.0999374021909234,9.099439775910366,0.0045646954747831,0.150280341994223,1
10.526738166809082,8.40352792012404,47.14214910483211,6.570641774844626,10.481877217786446,2.087516620905214,16.36134453781513,0.0039270122978879,0.1785210023323694,1
10.217570304870604,5.024594281955838,43.61549294103869,7.29446253492808,11.048457530845194,3.2830868697984728,14.137504614248805,0.0036140215817397,0.2135996868213018,1
12.517467498779297,9.634963273455588,28.89011749524202,4.9237237489074825,10.76747986949543,1.6561861984483466,11.604728012201322,0.0046361495356908,0.1374952710330399,1
7.145196914672852,3.1743717583765947,40.565447804203465,5.526591162420395,9.766642593669223,3.096742191500254,6.898785425101214,0.0045049771446391,0.157101933312371,1
13.518924713134766,6.40218027387095,50.79261757381677,7.813449942247022,8.891324657301285,1.8454168339355008,13.588486140724948,0.0044358942868298,0.1502446398644679,1
11.149418830871582,5.191130055911206,30.16247914096244,5.441458210408428,8.838367588196261,1.803927029661607,16.85034013605442,0.0043005392721994,0.190178578098615,1
13.401118278503418,7.267525301061747,26.8858698947979,3.720215047547655,10.397672653198205,1.852941176470588,13.598316132536665,0.0048424643248581,1.30696233687407e-07,1
9.696022033691406,4.217884023196246,62.8598072849482,10.126472956832233,10.98588138644606,2.004288535110453,11.18523076923077,0.0045835069758726,0.1832562138636907,1
11.824481964111328,3.4930229625803677,28.844410203711917,4.825971404805461,11.276104509086936,1.3206154657177689,19.16133004926108,0.0043179752029406,0.1964788188536962,1
12.61561107635498,4.557983185809253,36.57717867742125,5.374941860150676,12.463622086629028,1.2559079601990046,20.371670702179177,0.0046348726162181,3.2977907219825894e-08,1
20.074804306030277,7.332813597108211,33.55220410047602,5.514199851293024,10.865817392739444,3.973933498633098,35.28648233486943,0.0027368497512779,0.1756261512637138,1
8.519548416137695,3.2643003422932657,22.242976419535225,4.14578098794425,9.859914215099762,1.7749646393210747,12.246024018175918,0.0045151828179197,0.0897512538095928,1
12.007919311523438,5.486135480956619,35.85024407169357,6.116371473349211,10.542227916162323,1.3080098634084174,11.689570885388378,0.0042890934060794,0.1604259322215722,1
10.325809478759766,7.5685556257628015,20.39215535444941,3.651483716701108,9.004777395096156,1.9966197571743929,17.581748280048565,0.0039680947081302,0.1795698602994283,1
14.05276870727539,5.678480742826588,29.236891896213336,4.512190331944731,10.99834572915465,2.124223883296161,21.927357345204367,0.0038213882890272,1.7851593388703197e-08,1
12.310747146606444,6.490959755712096,48.00607600432817,5.720064318036043,11.044841233241446,2.511321828707882,44.838420838420845,0.0037032349613007,0.1274564747482548,1
10.329903602600098,3.6711704743261095,41.49765722972269,5.903741751352837,9.495052981494872,1.939436759383212,20.48438690022849,0.0041457981968776,0.1886237760384877,1
9.231820106506348,4.025035907224812,50.089715429783936,7.117454830577159,10.812142909131794,2.654590891615113,21.849213286713287,0.0036727539338381,0.1991213262081146,1
12.805015563964844,7.046399217870368,62.85101431162428,8.982404675252614,11.362115465246813,4.515882383800228,17.82451499118166,0.0032728550210211,0.1478856578469276,1
10.51632595062256,2.3821083831573944,32.297067850131164,5.384615384615385,12.26522248049434,2.944195187066631,16.553201289728236,0.0039318751615558,0.1540129424381394,1
11.795574188232422,4.914022272814338,26.29711888284459,4.554729644026911,10.671000615812902,2.3085858585858587,19.687589670014347,0.0038828715687396,0.1946148971716562,1
11.139094352722168,7.659664026798878,33.44268564485358,6.14158027420165,9.776055558742614,2.41769534813013,8.241084585912171,0.004489586540809,0.1702656795581182,1
10.758759498596191,3.611160251462732,36.440373577205285,5.158640348767675,9.555417936569697,1.2686748868425162,16.03648525387656,0.0048279654348878,0.0833859010440244,1
11.33652687072754,8.616747777625884,63.99110878693007,9.968001735610514,10.32123558385508,4.082736778168248,17.47411313518696,0.003459602074482,0.1571100384172024,1
17.410526275634766,5.526752971764542,24.81640922185695,3.696845502136472,10.95177423556335,2.4250000000000003,15.277853818779088,0.0045276854048402,0.1604917194592635,1
10.44211196899414,7.747650115543895,55.12168357370809,8.650240844431249,10.048543148700308,1.4959047619047616,12.12846865364851,0.0042753938501412,0.2056326270103454,1
